frame,track_id,x1,y1,x2,y2,confidence
2882,9,184.40505981445312,126.69351196289062,212.04055786132812,146.28866577148438,0.41420429944992065
2883,8,186.97576904296875,126.06903076171875,215.10507202148438,145.73599243164062,0.4426889717578888
2884,8,189.5107879638672,125.34284973144531,216.78285217285156,144.91038513183594,0.3335696756839752
2885,8,192.8338623046875,124.8245849609375,220.07635498046875,144.63397216796875,0.4968448877334595
2886,8,195.59323120117188,124.38116455078125,223.29495239257812,143.73406982421875,0.47711706161499023
2887,8,198.06060791015625,124.47651672363281,225.0728759765625,142.85572814941406,0.6038617491722107
2888,8,200.98715209960938,124.29974365234375,228.35824584960938,141.35479736328125,0.6659994125366211
2888,10,200.95822143554688,124.55148315429688,228.38864135742188,141.39816284179688,0.4491993486881256
2889,8,204.4606475830078,124.35527038574219,231.47718811035156,140.87303161621094,0.5689526796340942
2890,8,206.52297973632812,123.819580078125,233.66848754882812,140.24176025390625,0.3762815296649933
2891,8,209.46360778808594,123.69970703125,237.26576232910156,140.22100830078125,0.4287005662918091
2892,8,212.47210693359375,123.13755798339844,239.424072265625,140.18601989746094,0.6143089532852173
2892,11,289.8028564453125,169.4385986328125,334.9482421875,219.153076171875,0.3842105567455292
2893,8,216.14328002929688,123.28872680664062,242.86798095703125,140.34072875976562,0.5253540873527527
2893,11,291.78253173828125,168.29306030273438,335.6104736328125,218.38363647460938,0.4797123968601227
2893,12,156.64471435546875,127.89584350585938,184.65838623046875,150.00595092773438,0.41588205099105835
2894,8,219.6193389892578,122.69021606445312,245.9505157470703,140.02932739257812,0.5808256268501282
2894,12,158.37355041503906,127.55560302734375,186.9043731689453,149.03338623046875,0.47475114464759827
2894,11,292.85498046875,167.85739135742188,336.38720703125,217.81259155273438,0.40425950288772583
2895,8,222.50384521484375,122.23310852050781,250.05682373046875,139.34449768066406,0.5645831227302551
2895,12,160.64077758789062,127.77792358398438,189.22720336914062,149.13955688476562,0.3764599859714508
2896,8,225.4459228515625,121.81413269042969,254.02664184570312,138.5130157470703,0.44726040959358215
2896,12,163.17938232421875,127.70352172851562,192.02606201171875,148.4580078125,0.4381495416164398
2897,8,228.87615966796875,121.385009765625,256.98724365234375,139.20053100585938,0.5443370342254639
2898,8,232.83737182617188,120.74368286132812,259.9916076660156,137.77810668945312,0.31740471720695496
2899,8,236.23110961914062,120.50479125976562,264.4082946777344,137.30307006835938,0.31384581327438354
2900,8,240.1497802734375,120.59622192382812,268.11029052734375,137.05880737304688,0.2623741626739502
2901,8,242.41876220703125,119.99911499023438,271.92572021484375,137.29714965820312,0.33626171946525574
2902,8,245.79666137695312,120.06680297851562,274.3499450683594,135.19650268554688,0.4189869463443756
2903,9,182.2930908203125,124.76876831054688,210.865966796875,143.46371459960938,0.4692172706127167
2903,8,249.86753845214844,119.78517150878906,278.5313720703125,135.13816833496094,0.3716519773006439
2904,9,185.58819580078125,124.81475830078125,213.5430908203125,141.91448974609375,0.3537359833717346
2904,8,253.06594848632812,119.58563232421875,282.1084289550781,134.87200927734375,0.31244972348213196
2905,8,256.9913330078125,119.2734375,286.09112548828125,134.64715576171875,0.4067143201828003
2905,9,188.688232421875,124.64620971679688,216.73095703125,141.40689086914062,0.38047364354133606
2906,13,278.79736328125,158.58226013183594,312.54046630859375,182.5221405029297,0.44235706329345703
2906,8,260.7286376953125,118.25106811523438,289.7772216796875,134.26718139648438,0.30786052346229553
2907,10,195.43943786621094,124.28143310546875,223.8437957763672,140.6727294921875,0.5235221982002258
2907,8,265.04217529296875,118.40243530273438,293.1795654296875,134.31765747070312,0.4887722134590149
2907,13,277.16522216796875,158.70932006835938,311.23980712890625,182.01119995117188,0.4645172357559204
2908,13,274.392333984375,157.10821533203125,308.771728515625,181.1263427734375,0.4099237620830536
2908,8,268.3420715332031,117.87530517578125,298.2077941894531,133.59652709960938,0.2963610887527466
2908,10,198.46206665039062,123.53230285644531,227.23110961914062,141.0038299560547,0.29296955466270447
2909,8,272.7281494140625,117.61920166015625,302.59637451171875,133.11651611328125,0.4918847382068634
2909,10,201.43109130859375,123.64019775390625,231.005126953125,140.23648071289062,0.41160011291503906
2909,13,272.4912109375,156.67800903320312,306.68817138671875,179.78021240234375,0.28024354577064514
2910,8,276.08721923828125,117.62339782714844,306.65338134765625,132.4322967529297,0.41967934370040894
2911,8,280.37872314453125,117.3575439453125,311.1077880859375,131.94482421875,0.43209680914878845
2912,8,283.72113037109375,117.00755310058594,314.16497802734375,131.70802307128906,0.4592197835445404
2913,8,288.7208251953125,117.13027954101562,319.0858154296875,131.61541748046875,0.4377829134464264
2914,8,292.1041564941406,116.49725341796875,322.3992004394531,131.699462890625,0.5054192543029785
2914,14,219.1524658203125,121.62490844726562,248.3062744140625,139.43923950195312,0.4397701621055603
2915,8,296.8790588378906,116.61149597167969,327.0509338378906,131.48353576660156,0.45852959156036377
2916,8,300.09014892578125,116.09701538085938,330.3292236328125,131.31723022460938,0.33545926213264465
2917,8,304.9485778808594,115.54561614990234,335.1228942871094,131.04684448242188,0.48301175236701965
2918,8,308.91845703125,115.43898010253906,338.3328857421875,130.8472137451172,0.5058951377868652
2919,8,313.15106201171875,115.02487182617188,342.90850830078125,130.2469482421875,0.48532581329345703
2920,8,317.0544128417969,114.66366577148438,348.2781066894531,129.58261108398438,0.5705106854438782
2920,15,205.10421752929688,209.17608642578125,278.34747314453125,242.72607421875,0.44097065925598145
2921,8,320.99542236328125,114.39813232421875,351.66229248046875,129.39340209960938,0.605040431022644
2921,15,212.85641479492188,207.10720825195312,284.7464294433594,241.21530151367188,0.47392505407333374
2922,15,220.2827606201172,207.44749450683594,292.13031005859375,240.81993103027344,0.6346005201339722
2922,8,326.040771484375,114.3099365234375,356.8214111328125,129.01834106445312,0.5827484726905823
2923,15,227.74893188476562,207.1170196533203,298.5122375488281,239.0965118408203,0.7347767949104309
2923,16,253.2001953125,118.70939636230469,282.55462646484375,134.1999053955078,0.5655900239944458
2923,8,330.848876953125,114.14128112792969,361.8829345703125,128.5246124267578,0.5173345804214478
2924,15,236.0923309326172,205.47549438476562,301.95623779296875,238.44461059570312,0.8523765802383423
2924,8,335.3311767578125,113.74774169921875,365.343017578125,128.46060180664062,0.5115821957588196
2924,16,256.83282470703125,118.34162902832031,287.04754638671875,133.66502380371094,0.4972802698612213
2925,15,238.79595947265625,204.557861328125,307.69390869140625,235.237060546875,0.5370074510574341
2925,8,340.3796081542969,113.88026428222656,369.7134704589844,128.44447326660156,0.4311424791812897
2925,16,261.1405029296875,117.62570190429688,290.9998779296875,132.94644165039062,0.40473195910453796
2926,15,247.36126708984375,202.87808227539062,310.85888671875,234.47955322265625,0.6226266622543335
2926,16,265.04827880859375,117.97103881835938,295.56390380859375,132.35946655273438,0.39374470710754395
2926,8,344.10986328125,113.7441635131836,373.9383544921875,128.47909545898438,0.3684636950492859
2927,16,269.57830810546875,117.4813232421875,300.01953125,132.11663818359375,0.29293230175971985
2927,8,349.0943298339844,113.91889190673828,379.9692077636719,128.23248291015625,0.27889296412467957
2928,16,273.84918212890625,117.02735900878906,304.33154296875,131.9625701904297,0.4518801271915436
2928,15,259.65234375,200.0966796875,319.677490234375,230.30221557617188,0.36287420988082886
2929,15,265.3934326171875,198.98028564453125,324.5595703125,229.816650390625,0.6079216599464417
2929,16,278.02227783203125,116.87925720214844,309.15350341796875,131.86695861816406,0.4689374268054962
2930,15,242.75311279296875,195.0938720703125,327.91717529296875,227.2396240234375,0.49192938208580017
2930,16,282.5386962890625,117.03750610351562,312.60400390625,131.85546875,0.4717094898223877
2931,16,287.67181396484375,116.43161010742188,317.35235595703125,131.50613403320312,0.6019110679626465
2931,15,275.25738525390625,196.26361083984375,331.6336669921875,226.66241455078125,0.4430108964443207
2932,16,290.71923828125,116.8399658203125,320.93310546875,131.63226318359375,0.5853066444396973
2932,15,279.1693115234375,196.348388671875,334.175537109375,225.5982666015625,0.512775182723999
2932,17,237.9716796875,157.25540161132812,280.1953125,180.92022705078125,0.4168318808078766
2932,8,372.2490234375,113.46986389160156,403.5118408203125,126.70259094238281,0.3629847466945648
2933,15,284.2410888671875,194.93441772460938,337.15716552734375,225.59762573242188,0.6122315526008606
2933,16,295.677490234375,116.30317687988281,326.60504150390625,131.31956481933594,0.5738092064857483
2933,17,233.35614013671875,156.6187744140625,276.93292236328125,180.2239990234375,0.4297035038471222
2933,8,378.0504150390625,113.93585205078125,406.8582763671875,126.54623413085938,0.36128589510917664
2934,18,264.34906005859375,188.23826599121094,302.33380126953125,213.21766662597656,0.7004454135894775
2934,15,287.48724365234375,193.27102661132812,339.84283447265625,223.18478393554688,0.6391161680221558
2934,16,298.7427978515625,116.25277709960938,329.9749755859375,130.90509033203125,0.4788161516189575
2934,17,229.86724853515625,156.18429565429688,272.50738525390625,179.19979858398438,0.33909374475479126
2934,8,382.90911865234375,113.10089111328125,412.79608154296875,126.37725830078125,0.25772541761398315
2935,8,387.55120849609375,112.65210723876953,416.64166259765625,125.45159912109375,0.3406921625137329
2935,16,304.34735107421875,116.00054931640625,334.52496337890625,130.29989624023438,0.31840047240257263
2935,18,268.88421630859375,186.30490112304688,306.18389892578125,211.39529418945312,0.30404651165008545
2935,15,291.59735107421875,191.731201171875,342.68670654296875,221.99847412109375,0.25442612171173096
2936,15,295.4564514160156,191.86495971679688,344.9054260253906,220.4134521484375,0.5869309306144714
2936,16,308.06182861328125,115.35310363769531,339.03179931640625,130.07383728027344,0.49896371364593506
2936,18,273.0230712890625,185.62551879882812,310.6199951171875,211.45773315429688,0.4901752471923828
2936,8,392.3091125488281,111.87559509277344,421.9230041503906,125.30818176269531,0.37261834740638733
2937,15,299.2640686035156,191.48538208007812,346.2079162597656,219.29379272460938,0.6392510533332825
2937,17,218.39077758789062,154.57821655273438,260.7415466308594,176.34463500976562,0.5065773725509644
2937,16,312.85009765625,115.50453186035156,342.58563232421875,129.2848358154297,0.4271884858608246
2937,18,276.94354248046875,184.98626708984375,313.37261962890625,210.0711669921875,0.41360703110694885
2937,8,397.5964050292969,112.73798370361328,428.3348083496094,124.37860107421875,0.2880842685699463
2938,16,317.0672607421875,115.07534790039062,347.941650390625,129.03448486328125,0.4351329505443573
2938,15,300.80242919921875,190.11512756347656,349.00994873046875,218.1894073486328,0.43196624517440796
2938,8,402.7164001464844,112.20785522460938,432.4676208496094,124.118896484375,0.3453028202056885
2938,17,214.88442993164062,152.20059204101562,256.7658996582031,175.70709228515625,0.33706459403038025
2939,15,305.8860778808594,189.205322265625,350.8462219238281,216.35260009765625,0.48662352561950684
2939,16,320.7353820800781,114.929443359375,352.3678283691406,129.40872192382812,0.44048792123794556
2939,18,283.76727294921875,182.82821655273438,320.42413330078125,207.00833129882812,0.34401240944862366
2939,8,407.86492919921875,111.69145202636719,438.19903564453125,123.99470520019531,0.29424142837524414
2940,15,308.78302001953125,188.84588623046875,352.23321533203125,215.4503173828125,0.6336610913276672
2940,16,325.861083984375,114.97257232666016,356.78826904296875,128.65170288085938,0.4515281319618225
2940,18,287.5328063964844,182.42074584960938,322.3362731933594,206.53311157226562,0.3786223530769348
2940,8,412.93695068359375,111.40081024169922,443.60186767578125,123.71783447265625,0.2587590515613556
2940,17,207.28811645507812,151.9877471923828,248.46780395507812,175.1737518310547,0.2509763538837433
2941,18,290.13848876953125,181.08880615234375,323.66668701171875,206.72976684570312,0.41380032896995544
2941,16,329.51568603515625,114.836669921875,362.3604736328125,128.84124755859375,0.3734204173088074
2941,8,417.71954345703125,111.17900848388672,447.82135009765625,123.71942138671875,0.31263965368270874
2941,15,309.15606689453125,186.5730438232422,353.52032470703125,214.12452697753906,0.25424954295158386
2942,15,313.31744384765625,185.45166015625,354.97430419921875,213.78436279296875,0.3601508140563965
2942,18,293.677001953125,180.6380615234375,325.056396484375,206.04376220703125,0.33444246649742126
2942,16,335.4462890625,114.07455444335938,365.7813720703125,128.53643798828125,0.3054092824459076
2942,8,423.4289245605469,110.94210815429688,453.8055725097656,123.43429565429688,0.25682634115219116
2943,15,296.0462951660156,181.7918701171875,355.6534118652344,211.77294921875,0.36119115352630615
2943,16,339.4442138671875,114.50080871582031,370.7342529296875,128.0386505126953,0.27541956305503845
2944,18,298.3691101074219,178.25558471679688,328.4656677246094,203.53872680664062,0.4434208273887634
2944,15,318.58880615234375,183.797119140625,355.56329345703125,211.13165283203125,0.30465856194496155
2944,16,344.62860107421875,114.11427307128906,375.45025634765625,127.62669372558594,0.2860225439071655
2944,8,432.92120361328125,110.4119644165039,464.47900390625,122.80709838867188,0.25313249230384827
2945,18,300.89984130859375,176.993408203125,330.30621337890625,203.202392578125,0.583938479423523
2945,19,181.833984375,201.6124267578125,249.58319091796875,235.74468994140625,0.5065581202507019
2945,15,320.7607116699219,182.98419189453125,356.3269348144531,211.18414306640625,0.39878639578819275
2946,18,303.86614990234375,176.60159301757812,331.91033935546875,201.8131103515625,0.5425560474395752
2946,15,321.374755859375,182.3890838623047,356.8084716796875,209.68739318847656,0.35672613978385925
2946,16,354.54962158203125,113.83354187011719,384.51068115234375,126.88441467285156,0.2976316511631012
2946,8,444.2955017089844,110.5732192993164,474.2974548339844,122.66000366210938,0.2671123445034027
2947,18,304.60931396484375,175.89202880859375,333.22015380859375,201.21151733398438,0.5902022123336792
2947,15,322.8040771484375,180.707763671875,357.264892578125,208.25387573242188,0.49802714586257935
2947,19,192.30230712890625,198.44190979003906,258.71630859375,235.65956115722656,0.3948308527469635
2948,18,307.33392333984375,175.4639892578125,333.8494873046875,199.4405517578125,0.471457839012146
2948,19,198.14892578125,197.82305908203125,262.90625,234.08758544921875,0.4516471028327942
2948,15,323.92230224609375,179.87356567382812,357.27435302734375,205.98056030273438,0.39344358444213867
2949,18,308.6800537109375,174.0550537109375,335.75042724609375,199.6331787109375,0.5303550362586975
2949,15,324.8679504394531,178.6364288330078,357.7206115722656,204.4680938720703,0.4083847403526306
2949,19,203.91900634765625,195.58172607421875,265.93121337890625,233.56756591796875,0.3949546217918396
2949,16,368.54132080078125,113.36811828613281,399.43060302734375,125.57554626464844,0.27757903933525085
2950,19,208.11663818359375,194.74737548828125,268.8414306640625,231.0325927734375,0.6511794328689575
2950,18,309.9425354003906,173.9505615234375,335.0863342285156,199.12417602539062,0.3486364185810089
2950,15,325.7843322753906,177.96664428710938,357.0653991699219,203.66006469726562,0.3446485996246338
2950,16,374.23175048828125,113.12733459472656,404.37701416015625,125.62403869628906,0.3248586654663086
2951,19,213.28118896484375,194.7964324951172,271.0472106933594,229.7315216064453,0.4886282682418823
2951,15,326.73956298828125,177.48727416992188,356.41680908203125,202.46871948242188,0.3135892152786255
2951,18,311.06158447265625,173.67205810546875,334.3828125,197.92825317382812,0.30738145112991333
2952,19,217.32330322265625,195.86842346191406,274.38824462890625,228.74085998535156,0.4077048599720001
2952,15,326.8645324707031,176.76898193359375,357.0981750488281,202.623779296875,0.35639429092407227
2952,18,312.09979248046875,173.3245849609375,333.63604736328125,196.71832275390625,0.3547839820384979
2953,19,221.2279052734375,195.02777099609375,276.5478210449219,227.74456787109375,0.4618852734565735
2953,15,327.4085998535156,176.33978271484375,356.8048400878906,200.70596313476562,0.29779741168022156
2954,15,326.79974365234375,175.32537841796875,356.16546630859375,199.77020263671875,0.2812877297401428
2954,16,394.70281982421875,112.09147644042969,424.59393310546875,124.84861755371094,0.2677154541015625
2955,15,325.94927978515625,174.198486328125,356.58782958984375,199.3538818359375,0.3985806405544281
2956,15,324.8401184082031,172.15814208984375,356.2147521972656,199.522705078125,0.3142196536064148
2957,15,325.248779296875,174.32064819335938,355.62353515625,199.20748901367188,0.3158496916294098
2957,16,410.03057861328125,111.77061462402344,440.51031494140625,123.54853820800781,0.2512708008289337
2958,16,415.5496826171875,111.28987121582031,445.4522705078125,123.79261779785156,0.2690802216529846
2960,16,425.41461181640625,111.33253479003906,455.74749755859375,122.89183044433594,0.335200697183609
2972,20,288.92059326171875,157.2526092529297,333.11016845703125,186.6388397216797,0.3928971588611603
2973,21,186.68359375,127.29156494140625,209.01617431640625,143.71710205078125,0.45954787731170654
2973,20,286.4058837890625,156.21409606933594,330.7113037109375,185.8115997314453,0.27142009139060974
2974,21,187.77154541015625,127.22549438476562,210.0850830078125,143.84725952148438,0.3974466025829315
2974,20,284.57891845703125,156.60403442382812,328.16815185546875,184.77877807617188,0.33773908019065857
2975,21,188.71334838867188,126.87432861328125,211.88897705078125,143.223876953125,0.4111585021018982
2976,20,279.3757629394531,155.66879272460938,321.0154113769531,183.90469360351562,0.38555392622947693
2976,21,190.1871337890625,125.62120056152344,213.69146728515625,142.11256408691406,0.30114683508872986
2977,21,191.8066864013672,125.255126953125,215.35816955566406,141.43902587890625,0.35245072841644287
2977,20,276.31463623046875,155.3685302734375,318.4561767578125,182.67034912109375,0.2771546542644501
2978,20,272.74591064453125,156.2833709716797,314.84698486328125,182.4568634033203,0.3608730435371399
2978,21,192.64825439453125,124.88766479492188,216.1048583984375,141.10675048828125,0.3122529685497284
2979,21,194.02084350585938,124.94256591796875,219.26925659179688,140.5360107421875,0.417093425989151
2979,20,269.901611328125,155.96578979492188,311.446044921875,181.49710083007812,0.3002159297466278
2980,20,266.5427551269531,155.62937927246094,308.2810974121094,180.4523162841797,0.4622947871685028
2980,21,195.65200805664062,124.57510375976562,220.96047973632812,140.17349243164062,0.38193944096565247
2981,20,263.05712890625,154.4163818359375,304.47442626953125,179.5689697265625,0.5866943001747131
2981,21,197.63612365722656,124.3094482421875,223.15830993652344,139.96270751953125,0.5313850045204163
2982,22,231.06153869628906,191.99603271484375,303.0174560546875,230.89501953125,0.4118458926677704
2982,21,200.11679077148438,124.14691162109375,224.26760864257812,139.8253173828125,0.2898942232131958
2983,20,252.94192504882812,154.20425415039062,297.2176818847656,179.12008666992188,0.2721632122993469
2984,22,240.82269287109375,189.21450805664062,307.69415283203125,227.84274291992188,0.29609161615371704
2984,21,203.1295166015625,123.6204833984375,228.90997314453125,139.60809326171875,0.280379980802536
2986,22,252.58706665039062,188.56900024414062,316.5533142089844,225.27593994140625,0.32123976945877075
2988,22,260.65191650390625,189.72360229492188,321.78509521484375,221.59765625,0.4427978992462158
2988,21,211.70237731933594,122.65927124023438,238.4586944580078,137.59695434570312,0.29461193084716797
2989,20,230.97427368164062,149.36013793945312,279.69573974609375,188.22982788085938,0.3954595923423767
2989,21,213.86468505859375,122.16435241699219,240.6328125,137.06285095214844,0.3543744683265686
2989,22,265.06231689453125,188.93075561523438,323.88055419921875,219.54147338867188,0.32932746410369873
2990,20,228.06851196289062,149.1700439453125,271.1903991699219,187.7685546875,0.542934000492096
2990,22,267.6304016113281,185.82516479492188,325.6901550292969,219.70889282226562,0.33840832114219666
2990,21,216.33187866210938,121.82167053222656,242.74090576171875,136.2970733642578,0.29690679907798767
2991,20,224.859619140625,147.963134765625,267.37408447265625,186.71295166015625,0.4619985818862915
2991,22,271.2834167480469,186.73080444335938,328.6689758300781,218.214111328125,0.4066442847251892
2991,21,218.14398193359375,121.48268127441406,245.28839111328125,135.43617248535156,0.28924044966697693
2992,22,272.2283935546875,184.69659423828125,331.1649169921875,216.341552734375,0.6430234909057617
2992,20,221.41445922851562,147.74041748046875,264.6714172363281,185.57687377929688,0.41781383752822876
2992,23,169.82427978515625,126.70004272460938,197.96490478515625,148.39117431640625,0.39015287160873413
2992,21,220.62869262695312,121.05178833007812,248.79989624023438,135.84207153320312,0.3339686393737793
2993,22,274.83544921875,184.36978149414062,332.528564453125,216.54647827148438,0.5751814246177673
2993,24,274.51470947265625,183.04502868652344,333.1904296875,216.1532745361328,0.4434797763824463
2993,23,172.14517211914062,126.97817993164062,199.72396850585938,147.33383178710938,0.37239378690719604
2993,20,217.97738647460938,146.94677734375,260.89129638671875,185.02008056640625,0.3090350329875946
2994,22,276.63641357421875,183.49826049804688,336.30914306640625,215.37030029296875,0.7078242897987366
2994,23,174.13983154296875,126.39730834960938,202.15048217773438,147.35507202148438,0.34266674518585205
2994,20,214.40216064453125,146.59243774414062,257.3865966796875,184.24887084960938,0.2701365053653717
2994,21,226.0895538330078,121.03021240234375,253.9951629638672,134.660400390625,0.25255703926086426
2995,22,278.6266174316406,181.1669921875,336.6747741699219,212.69635009765625,0.5556874871253967
2995,20,211.35365295410156,146.01986694335938,255.75205993652344,183.17929077148438,0.31172430515289307
2995,23,176.31698608398438,126.42254638671875,206.23587036132812,146.745361328125,0.30007728934288025
2995,21,229.10311889648438,120.71368408203125,256.3157653808594,134.45440673828125,0.2644047737121582
2996,22,280.40985107421875,183.87338256835938,338.70172119140625,214.95840454101562,0.5646095871925354
2996,25,183.67840576171875,203.6517333984375,249.6331787109375,238.64395141601562,0.545060932636261
2996,23,179.19671630859375,125.86932373046875,207.58544921875,146.21173095703125,0.42763185501098633
2996,21,231.62789916992188,120.1920166015625,259.3939514160156,134.28533935546875,0.41991472244262695
2997,22,292.39227294921875,184.01577758789062,340.06256103515625,213.62139892578125,0.5076101422309875
2997,23,181.29530334472656,125.7255859375,209.9234161376953,145.87774658203125,0.3982769846916199
2997,20,205.49685668945312,144.83953857421875,247.856201171875,181.65545654296875,0.34807726740837097
2997,21,234.1783447265625,120.43000793457031,262.40264892578125,133.72425842285156,0.31448695063591003
2998,25,194.553955078125,201.2681884765625,257.63372802734375,235.61163330078125,0.5765597224235535
2998,22,282.2304382324219,181.07400512695312,341.2590637207031,211.11309814453125,0.413973331451416
2998,23,184.46005249023438,125.48768615722656,212.80801391601562,144.6877899169922,0.40983614325523376
2998,21,237.14126586914062,119.70204162597656,264.9450988769531,133.2567596435547,0.3707084059715271
2998,20,201.31011962890625,144.26087951660156,245.28619384765625,181.8030242919922,0.27986592054367065
2999,23,187.52169799804688,125.0438232421875,215.1529541015625,143.85943603515625,0.43620046973228455
2999,25,200.95034790039062,198.49899291992188,262.494873046875,234.30032348632812,0.3572644591331482
2999,22,293.3841247558594,182.76553344726562,342.3059997558594,210.35098266601562,0.3467891812324524
2999,20,198.8432159423828,143.73194885253906,243.3170928955078,181.1970672607422,0.2885867953300476
3000,26,284.0014953613281,176.57899475097656,310.9757995605469,204.25587463378906,0.49114009737968445
3000,25,205.76068115234375,197.1334991455078,266.349853515625,232.32301330566406,0.465630441904068
3000,23,189.85104370117188,124.50201416015625,217.52694702148438,143.28704833984375,0.40792661905288696
3000,21,242.58050537109375,119.27511596679688,272.58221435546875,132.59158325195312,0.3473580479621887
3000,22,284.43682861328125,179.49697875976562,343.19171142578125,208.80661010742188,0.2979353368282318
3001,25,210.85134887695312,195.46322631835938,268.9100646972656,230.01773071289062,0.4230584502220154
3001,26,284.57684326171875,175.90460205078125,311.564208984375,204.56033325195312,0.4210144579410553
3001,22,302.7613220214844,180.5524444580078,343.8933410644531,209.2048797607422,0.37535998225212097
3002,22,284.7138671875,175.35610961914062,344.69140625,207.03048706054688,0.40784063935279846
3002,21,249.11163330078125,118.8238525390625,280.08514404296875,132.22265625,0.40780842304229736
3002,25,215.44454956054688,195.4088134765625,272.8385009765625,229.190673828125,0.3839326798915863
3002,23,195.6224365234375,124.79727172851562,224.69143676757812,142.31857299804688,0.33418309688568115
3002,26,284.58624267578125,175.69168090820312,312.79803466796875,202.621826171875,0.2798655927181244
3003,22,284.8399353027344,174.54129028320312,345.4158020019531,206.49850463867188,0.3631165325641632
3003,25,220.32687377929688,195.00411987304688,275.6086730957031,228.21218872070312,0.34460917115211487
3004,25,224.26608276367188,193.66529846191406,278.5583190917969,225.39906311035156,0.4123428463935852
3004,22,284.6192626953125,174.38543701171875,345.7943115234375,204.471923828125,0.34235984086990356
3005,26,284.4454345703125,173.37765502929688,313.9510498046875,197.91592407226562,0.32653671503067017
3006,26,284.352783203125,172.80914306640625,314.5579833984375,196.4630126953125,0.4881457984447479
3006,27,311.727294921875,176.66366577148438,346.6312255859375,203.83697509765625,0.33199214935302734
3006,25,231.35733032226562,191.66397094726562,283.6954650878906,225.01287841796875,0.283108651638031
3007,26,283.78887939453125,172.43426513671875,315.32073974609375,195.73904418945312,0.5853651165962219
